Titre,URL,Note,Pseudo,Avis
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"5,0",THETOTEM,"bonsoir je sors de l'avant première et je me suis régalé , pour moi c'est vraiment bienpar contre , et cela ne m'a pas semblé très claire , puisque j'ai été surpris , ravi et déçu en même temps mais c'est en 2 parties !!!! et oui ne vous attendez pas à avoir la même fin que dans le dune de david lynch , 
spoiler: 
la on s’arrête après sa rencontre en tête à tête avec le vers des sables donc a 50% du film de 1984
en tout cas vivement la suite c'est vraiment une réussite , la musique , les images , les décors , le baron est parfait enfin en peu de mots allez-y"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,5",Stéphane B.,"J'adore le film, mais c'est une entrée sans le plat de résistance et on apprend que la cuisinière n'a même pas encore cuisiné le plat de résistance, c'est du grand n’importe quoi, on dirait qu'ils veulent que le film rate l'entrée au box-office, car certain spectateur risque de ne pas prendre le risque de, voir un film dont la suite est incertaine"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,0",Philippe L,"Nous avons hâte de voir la suite!Le film est super,bons acteurs,suspense et effets spéciaux sont au rendez-vous."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"1,0",Razor B.,"Suis je le seul à pouffer de rire de façon nerveuse devant ce spectacle ? Des acteurs qui ne jouent que pour leur miroir, des costumes en carton, des vaisseaux designés comme des poubelles, des discours pompeux, une musique ridicule et envahissante, un récit qui, même si l'on a pas lu les livres, semble incroyablement prévisible. Aucun parfum d'une réelle odyssée et un exotisme aux fraises. Et puis les scènes d'actions totalement molles et plates.Denis est soit trop proche soit trop loin, il ne sait absolument pas filmer l'action. Et les chorégraphies, c'est terrible, l'on a l'impression d'être au gymnase aux répétitions avec les acteurs !Et le spectacle n'est en réalité pas si généreux que ça.Et les dialogues, souvent trop décalés pour dire des propos anecdotique, et des acteurs qui jouent parfois ou bien se déplacent d'une façon trop ""moderne"", aucun lyrisme dans tout cela. Navrant.Le travail sur les bâtiments cyclopéens et celui sur les silhouettes sont très intéressants en revanche!J'ai l'impression que Denis Villeneuve a passé beaucoup trop de temps sur artstation.Mais c'est un film de poseur, c'est juste insupportable."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"3,0",Un visiteur,"Film surtout contemplatif. Si vous avez pas lu les livres comme moi, il y a beaucoup de choses que vous comprendrez pas et qui est pas expliqué dans ce long film. Exemple : le contrôle des gens, la télépathie, le pourquoi certains sont méchant et pas d'autres, pourquoi le mec est si en colère...etc...Plein de truc confu et sacrement prétentieux... Ce serait un mensonge de dire qu'on a totalement compris le film sans avoir lu les livres...Moi,j'ai pas compris grand chose. Juste un peu..."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"0,5",Nicolas Métrich,"Un des films de science fiction , le plus nul de tout les temps ! Scénario , histoire nul , c' est de la grosse propagande politique militaire . Film long , mou , avec beaucoup de lenteurs , presque pas d' actions ( un tout petit peu d' actions , mais pas grand chose ) . C' est un film trés ennuyant , ça donne pas envie d'aller voir Dune 2 , qui est en ce moment au cinéma ."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"5,0",vuzzz,"une claque. Narration adaptée à ceux qui n'ont pas lu ce chef d'œuvre (c'est mieux quand même) photographie, bande son, acteurs. Seule frustration COMBIEN DE TEMPS AVANT LA SUITE !!!!!!"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"5,0",The Movies chronicles,"Dune, le film le plus attendu de 2021 alors il se devait d'être à la hauteur des attentes. Et quelle réussite se film est simplement un chef d'œuvre de la since fiction tout est parfait de sont esthétique absolument magnifique avec des plan majestueux qui nous montre l'immensité des vaisseaux que l'on vois à l'écran et aussi cette beau dans ce désert immense et infini on ressent bien la grandeur de cette univers dans les image, les personnages sont joué à merveille par leur acteurs respectifs et qui sont super bien introduit, en parlant de l'introduction de sertain chose l'un de mes plan préféré est celui où on peu voir comment les pouvoir marche et comment tout cela marche qui et qui commence en grand pompe cette épopée magnifique, c'est un film de 2h35 que l'on ne voit pas passé je comprends que certains personnes ne peuvent pas aimer se film et sont rythme, car il aborde un rythme long sans presque aucune action car ce n'est pas un space opéra comme Star Wars on a la un film sérieux qui parle de chose sérieuse que se sois la politique ou encore la famille et les résponsabilité que cela impose car le monde de d'une et grand et avec se film on ne fait que commencer un grand chapitre de l'histoire de la sinece fiction."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"2,0",Delphine M.,"Oh la la que je me suis ennuyée... En fait je mets deux étoiles parce qu'il y a du boulot de fait sur ce film mais franchement j'ai été déçue déçue déçue! C'est long, c'est plat, c'est ...bouh.... OK, suis pas fan de sciences fiction, en fait je n'aurais pas dû y aller!"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,0",Oyashiro-Sama,"De retour au cinéma après ""2ans"". Je ne regrette pas d'avoir choisi ce film.J'avais vu celui de 84, mais bien trop jeune pour m'en souvenir.Visuellement c'est propre et de qualité. Il y a de très bon plans du désert. Les effets spéciaux sont très convaincant. On a l'impression d'y être.J'aime bien les costumes.La mise en scène est plutôt bonne. Les acteurs font bien le boulot, mention à Oscar Isaac, pour qui j'avais quelques doutes.T.chalamet et R.Ferguson sont ceux que l'on voit le plus, les autres sont vraiment secondaire, mais ont leur moment à l'écran.Faire le film en plusieurs parties est un bonne idée, afin de ne pas ""précipité"" la fin.J'ai trouvé le film un peu long, surement car le rythme retombe vers la fin.Beaucoup de qualités, mais non dénués de défauts: Les films de Villeneuve ont un coté vide. Dans la plupart du film ça passe; mais lors de certains passage, ça manque de vie, de décors... d'inspirations ? (à l'intérieur de la base d'arakis; planète de l'empereur, planète Harkonnen)Des plans trop sombre par moments.. pourquoiLes apparitions de Zendaya; on dirai une pub, ça fait sourire.Et pour finir, si les bruitages sont bons, j'émet beaucoup de réserve sur les OST proposé par Zimmer. Que je trouve de moins en moins inspiré.Le chant tribale est bien et cohérant...mais on a l'impression de l'entendre à chaque scène, créant une overdose. Cela m'a rappelé Justice League(Snyder cut).Ca reste une bonne expérience, que je recommande aux amateurs de Science-Fi.4/5"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,5",Laurent S.,"Une grosse grosse claque audiovisuelle, à voir absolument sur grand écran, et si possible dans un salle bien équipée (dolby atmos de rigueur), pour être pleinement transporté dans cette épopée grand spectacle. Villeneuve s'impose comme le maître de la science-fiction actuelle, mêlant prise de vue traditionnelle, maquettes et effets numériques savamment dosés. Hans Zimmer livre une de ses plus belles BO, et le sound-design est fabuleux. Sur les 2h30 de film, on ne s'ennuie pas une seconde avec un rythme très soutenu, ce qui compte tenu de l'oeuvre d'origine très bavarde, et les tendances de Villeneuve au contemplatif, n'était pas gagné d'avance. Le casting lui aussi est relativement bon, même si certains personnages (Thufir, Yueh) sont en retrait..Franchement je n'arrive à trouver aucun véritable défaut au film pour le moment. Connaissant tout de même très bien le roman original, j'aurais quelques petites remarques à faire cependant. Si Villeneuve a le mérite d'aller à l'essentiel, rendant le film accessible à qui n'a pas lu livre, ça manque de détails sur pas mal de points qui pourraient à terme se révéler délicat à gérer si une, voir des suites sont tournées. Si la partie politique (qui ne devient réellement importante qu'à partir du second roman) est réduite à une simple guerre des clans, on zappe totalement les origines de l'évolution de l'humanité (le Djihad Buttlérien) et donc de ce fait le véritable rôle des mentats (qui d""ordinateurs humains"" deviennent de simples secrétaires...), les buts de Benet Geserit ne sont pas vraiment explicités (il ne s'agit pas que de rechercher un ""surhomme"" pour le principe...), de même que le rôle véritable de l'Epice, qui n'est pas qu'une simple ""drogue"". Enfin, la fin ""ouverte"" façon série TV peut aussi frustrer, surtout si Warner décide de ne pas financer de suite."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"1,0",Stefano edbergo,"je ne vais pas m'éterniser sur ce remake surestimé et totalement soporifique.....Dune est fade, D'une lenteur jamais vue, images tristounes et sombres, on n'y voit rien par moment et, que dire de la musique assourdissante et désagréable....De plus, désolé mais je ne peux pas avec Le personnage principal, rien ne transpire de son personnage, aucune émotion, visage vide,regard absent, il porterait le masque de Michael Myers ce serait idem....Film ambitieux et vide à la fois, un échec artistique....."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=73,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=74,"4,0",Tardis13,"Plutôt frileux concernant le style Villeneuve, je suis plutôt surpris positivement de cette adaptation.J'ai trouvé Oscar Isaac et Chalamet plutôt bons, pas trop de contemplation pour une fois, et un rythme intéressant sur les 2 premiers tiers du film. Techniquement bon, une photo irréprochable, j'ai éte un peu géné par ce désert finalement pas si terrible pour l'organisme quand on constate l'absence de sueur ou de fatigue dans le derniers tiers du film (malgré les combinaisons, je sais).C'est d'ailleurs ce dernier tiers, trop mou, et qui se termine en eau de boudin, qui me fait rester à 4 étoiles. Ce n'est pas pour moi un film majeur. Il a des défauts (certains persos, un rythme inégal, la fin de cette partie 1), mais il reste très agréable à regarder, très beau, et je trouve que l'univers de Dune est plutôt fidèle. Les quelques racourcis étant inévitables avec une oeuvre de cette ampleur et de cette complexité."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=74,"5,0",Laura H.,"Si certains ont trouvé ce film trop long, je ne comprends pas trop pourquoi. Pas plus qu'un Seigneur des anneaux par exemple, et pourtant, c'est un chef d'oeuvre. Timothée Chalamet tient le rôle principal avec brio, sans en faire trop, ou pas assez. Le scénario est assez bien respecté. Visuellement, c'est une pépite, les images sont magnifiques. La seule déception reste le temps d'attente jusqu'au prochain volet..."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=74,"5,0",Serge C.,"L'un des meilleurs films de science fiction de notre époque. Visuellement et auditivement splendide. Le film retranscrit a merveille l'univers de Dune. Fan de l'univers de Dune, j'appréhendais un peu, et je n'ai pas été déçu, au contraire."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=74,"3,5",Chris M.,"Vu le rythme du film, on est parti pour 3 ou 4 épisodes. La photo est belle, la mise en scène impressionnante et la bande son explose litteralement les tympans . Je ne suis pas sûr de me déplacer en salle pour le #2"
